Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2005-07-19 00:00:00-04:00,1221.1300048828125,1230.3399658203125,1221.1300048828125,1229.3499755859375,2041280000,0.0,0.0,^GSPC
2005-07-20 00:00:00-04:00,1229.3499755859375,1236.56005859375,1222.9100341796875,1235.199951171875,2063340000,0.0,0.0,^GSPC
2005-07-21 00:00:00-04:00,1235.199951171875,1235.8299560546875,1224.699951171875,1227.0400390625,2129840000,0.0,0.0,^GSPC
2005-07-22 00:00:00-04:00,1227.0400390625,1234.18994140625,1226.1500244140625,1233.6800537109375,1766990000,0.0,0.0,^GSPC
2005-07-25 00:00:00-04:00,1233.6800537109375,1238.3599853515625,1228.1500244140625,1229.030029296875,1717580000,0.0,0.0,^GSPC
2005-07-26 00:00:00-04:00,1229.030029296875,1234.4200439453125,1229.030029296875,1231.1600341796875,1934180000,0.0,0.0,^GSPC
2005-07-27 00:00:00-04:00,1231.1600341796875,1237.6400146484375,1230.1500244140625,1236.7900390625,1945800000,0.0,0.0,^GSPC
2005-07-28 00:00:00-04:00,1236.7900390625,1245.1500244140625,1235.81005859375,1243.719970703125,2001680000,0.0,0.0,^GSPC
2005-07-29 00:00:00-04:00,1243.719970703125,1245.0400390625,1234.1800537109375,1234.1800537109375,1789600000,0.0,0.0,^GSPC
2005-08-01 00:00:00-04:00,1234.1800537109375,1239.0999755859375,1233.800048828125,1235.3499755859375,1716870000,0.0,0.0,^GSPC
2005-08-02 00:00:00-04:00,1235.3499755859375,1244.68994140625,1235.3499755859375,1244.1199951171875,2043120000,0.0,0.0,^GSPC
2005-08-03 00:00:00-04:00,1244.1199951171875,1245.8599853515625,1240.5699462890625,1245.0400390625,1999980000,0.0,0.0,^GSPC
2005-08-04 00:00:00-04:00,1245.0400390625,1245.0400390625,1235.1500244140625,1235.8599853515625,1981220000,0.0,0.0,^GSPC
2005-08-05 00:00:00-04:00,1235.8599853515625,1235.8599853515625,1225.6199951171875,1226.4200439453125,1930280000,0.0,0.0,^GSPC
2005-08-08 00:00:00-04:00,1226.4200439453125,1232.280029296875,1222.6700439453125,1223.1300048828125,1804140000,0.0,0.0,^GSPC
2005-08-09 00:00:00-04:00,1223.1300048828125,1234.1099853515625,1223.1300048828125,1231.3800048828125,1897520000,0.0,0.0,^GSPC
2005-08-10 00:00:00-04:00,1231.3800048828125,1242.68994140625,1226.5799560546875,1229.1300048828125,2172320000,0.0,0.0,^GSPC
2005-08-11 00:00:00-04:00,1229.1300048828125,1237.81005859375,1228.3299560546875,1237.81005859375,1941560000,0.0,0.0,^GSPC
2005-08-12 00:00:00-04:00,1237.81005859375,1237.81005859375,1225.8699951171875,1230.3900146484375,1709300000,0.0,0.0,^GSPC
2005-08-15 00:00:00-04:00,1230.4000244140625,1236.239990234375,1226.199951171875,1233.8699951171875,1562880000,0.0,0.0,^GSPC
2005-08-16 00:00:00-04:00,1233.8699951171875,1233.8699951171875,1219.050048828125,1219.3399658203125,1820410000,0.0,0.0,^GSPC
2005-08-17 00:00:00-04:00,1219.3399658203125,1225.6300048828125,1218.0699462890625,1220.239990234375,1859150000,0.0,0.0,^GSPC
2005-08-18 00:00:00-04:00,1220.239990234375,1222.6400146484375,1215.9300537109375,1219.02001953125,1808170000,0.0,0.0,^GSPC
2005-08-19 00:00:00-04:00,1219.02001953125,1225.0799560546875,1219.02001953125,1219.7099609375,1558790000,0.0,0.0,^GSPC
2005-08-22 00:00:00-04:00,1219.7099609375,1228.9599609375,1216.469970703125,1221.72998046875,1621330000,0.0,0.0,^GSPC
2005-08-23 00:00:00-04:00,1221.72998046875,1223.0400390625,1214.43994140625,1217.5899658203125,1678620000,0.0,0.0,^GSPC
2005-08-24 00:00:00-04:00,1217.5699462890625,1224.1500244140625,1209.3699951171875,1209.5899658203125,1930800000,0.0,0.0,^GSPC
2005-08-25 00:00:00-04:00,1209.5899658203125,1213.72998046875,1209.5699462890625,1212.3699951171875,1571110000,0.0,0.0,^GSPC
2005-08-26 00:00:00-04:00,1212.4000244140625,1212.4000244140625,1204.22998046875,1205.0999755859375,1541090000,0.0,0.0,^GSPC
2005-08-29 00:00:00-04:00,1205.0999755859375,1214.280029296875,1201.530029296875,1212.280029296875,1599450000,0.0,0.0,^GSPC
2005-08-30 00:00:00-04:00,1212.280029296875,1212.280029296875,1201.0699462890625,1208.4100341796875,1916470000,0.0,0.0,^GSPC
2005-08-31 00:00:00-04:00,1208.4100341796875,1220.3599853515625,1204.4000244140625,1220.3299560546875,2365510000,0.0,0.0,^GSPC
2005-09-01 00:00:00-04:00,1220.3299560546875,1227.2900390625,1216.1800537109375,1221.5899658203125,2229860000,0.0,0.0,^GSPC
2005-09-02 00:00:00-04:00,1221.5899658203125,1224.449951171875,1217.75,1218.02001953125,1640160000,0.0,0.0,^GSPC
2005-09-06 00:00:00-04:00,1218.02001953125,1233.6099853515625,1218.02001953125,1233.3900146484375,1932090000,0.0,0.0,^GSPC
2005-09-07 00:00:00-04:00,1233.3900146484375,1237.06005859375,1230.9300537109375,1236.3599853515625,2067700000,0.0,0.0,^GSPC
2005-09-08 00:00:00-04:00,1236.3599853515625,1236.3599853515625,1229.510009765625,1231.6700439453125,1955380000,0.0,0.0,^GSPC
2005-09-09 00:00:00-04:00,1231.6700439453125,1243.1300048828125,1231.6700439453125,1241.47998046875,1992560000,0.0,0.0,^GSPC
2005-09-12 00:00:00-04:00,1241.47998046875,1242.5999755859375,1239.1500244140625,1240.56005859375,1938050000,0.0,0.0,^GSPC
2005-09-13 00:00:00-04:00,1240.5699462890625,1240.5699462890625,1231.199951171875,1231.199951171875,2082360000,0.0,0.0,^GSPC
2005-09-14 00:00:00-04:00,1231.199951171875,1234.739990234375,1226.1600341796875,1227.1600341796875,1986750000,0.0,0.0,^GSPC
2005-09-15 00:00:00-04:00,1227.1600341796875,1231.8800048828125,1224.8499755859375,1227.72998046875,2079340000,0.0,0.0,^GSPC
2005-09-16 00:00:00-04:00,1228.4200439453125,1237.949951171875,1228.4200439453125,1237.9100341796875,3152470000,0.0,0.0,^GSPC
2005-09-19 00:00:00-04:00,1237.9100341796875,1237.9100341796875,1227.6500244140625,1231.02001953125,2076540000,0.0,0.0,^GSPC
2005-09-20 00:00:00-04:00,1231.02001953125,1236.489990234375,1220.0699462890625,1221.3399658203125,2319250000,0.0,0.0,^GSPC
2005-09-21 00:00:00-04:00,1221.3399658203125,1221.52001953125,1209.8900146484375,1210.199951171875,2548150000,0.0,0.0,^GSPC
2005-09-22 00:00:00-04:00,1210.199951171875,1216.6400146484375,1205.3499755859375,1214.6199951171875,2424720000,0.0,0.0,^GSPC
2005-09-23 00:00:00-04:00,1214.6199951171875,1218.8299560546875,1209.800048828125,1215.2900390625,1973020000,0.0,0.0,^GSPC
2005-09-26 00:00:00-04:00,1215.2900390625,1222.56005859375,1211.8399658203125,1215.6300048828125,2022220000,0.0,0.0,^GSPC
2005-09-27 00:00:00-04:00,1215.6300048828125,1220.1700439453125,1211.1099853515625,1215.6600341796875,1976270000,0.0,0.0,^GSPC
2005-09-28 00:00:00-04:00,1215.6600341796875,1220.97998046875,1212.719970703125,1216.8900146484375,2106980000,0.0,0.0,^GSPC
2005-09-29 00:00:00-04:00,1216.8900146484375,1228.699951171875,1211.5400390625,1227.6800537109375,2176120000,0.0,0.0,^GSPC
2005-09-30 00:00:00-04:00,1227.6800537109375,1229.5699462890625,1225.219970703125,1228.81005859375,2097520000,0.0,0.0,^GSPC
2005-10-03 00:00:00-04:00,1228.81005859375,1233.3399658203125,1225.1500244140625,1226.699951171875,2097490000,0.0,0.0,^GSPC
2005-10-04 00:00:00-04:00,1226.699951171875,1229.8800048828125,1214.02001953125,1214.469970703125,2341420000,0.0,0.0,^GSPC
2005-10-05 00:00:00-04:00,1214.469970703125,1214.469970703125,1196.25,1196.3900146484375,2546780000,0.0,0.0,^GSPC
2005-10-06 00:00:00-04:00,1196.3900146484375,1202.1400146484375,1181.9200439453125,1191.489990234375,2792030000,0.0,0.0,^GSPC
2005-10-07 00:00:00-04:00,1191.489990234375,1199.7099609375,1191.4599609375,1195.9000244140625,2126080000,0.0,0.0,^GSPC
2005-10-10 00:00:00-04:00,1195.9000244140625,1196.52001953125,1186.1199951171875,1187.3299560546875,2195990000,0.0,0.0,^GSPC
2005-10-11 00:00:00-04:00,1187.3299560546875,1193.0999755859375,1183.1600341796875,1184.8699951171875,2299040000,0.0,0.0,^GSPC
2005-10-12 00:00:00-04:00,1184.8699951171875,1190.02001953125,1173.6500244140625,1177.6800537109375,2491280000,0.0,0.0,^GSPC
2005-10-13 00:00:00-04:00,1177.6800537109375,1179.56005859375,1168.199951171875,1176.8399658203125,2351150000,0.0,0.0,^GSPC
2005-10-14 00:00:00-04:00,1176.8399658203125,1187.1300048828125,1175.43994140625,1186.5699462890625,2188940000,0.0,0.0,^GSPC
2005-10-17 00:00:00-04:00,1186.5699462890625,1191.2099609375,1184.47998046875,1190.0999755859375,2054570000,0.0,0.0,^GSPC
2005-10-18 00:00:00-04:00,1190.0999755859375,1190.0999755859375,1178.1300048828125,1178.1400146484375,2197010000,0.0,0.0,^GSPC
2005-10-19 00:00:00-04:00,1178.1400146484375,1195.760009765625,1170.550048828125,1195.760009765625,2703590000,0.0,0.0,^GSPC
2005-10-20 00:00:00-04:00,1195.760009765625,1197.300048828125,1173.300048828125,1177.800048828125,2617250000,0.0,0.0,^GSPC
2005-10-21 00:00:00-04:00,1177.800048828125,1186.4599609375,1174.9200439453125,1179.5899658203125,2470920000,0.0,0.0,^GSPC
2005-10-24 00:00:00-04:00,1179.5899658203125,1199.3900146484375,1179.5899658203125,1199.3800048828125,2197790000,0.0,0.0,^GSPC
2005-10-25 00:00:00-04:00,1199.3800048828125,1201.300048828125,1189.2900390625,1196.5400390625,2312470000,0.0,0.0,^GSPC
2005-10-26 00:00:00-04:00,1196.5400390625,1204.010009765625,1191.3800048828125,1191.3800048828125,2467750000,0.0,0.0,^GSPC
2005-10-27 00:00:00-04:00,1191.3800048828125,1192.6500244140625,1178.8900146484375,1178.9000244140625,2395370000,0.0,0.0,^GSPC
2005-10-28 00:00:00-04:00,1178.9000244140625,1198.4100341796875,1178.9000244140625,1198.4100341796875,2379400000,0.0,0.0,^GSPC
2005-10-31 00:00:00-05:00,1198.4100341796875,1211.4300537109375,1198.4100341796875,1207.010009765625,2567470000,0.0,0.0,^GSPC
2005-11-01 00:00:00-05:00,1207.010009765625,1207.3399658203125,1201.6600341796875,1202.760009765625,2457850000,0.0,0.0,^GSPC
2005-11-02 00:00:00-05:00,1202.760009765625,1215.1700439453125,1201.0699462890625,1214.760009765625,2648090000,0.0,0.0,^GSPC
2005-11-03 00:00:00-05:00,1214.760009765625,1224.699951171875,1214.760009765625,1219.93994140625,2716630000,0.0,0.0,^GSPC
2005-11-04 00:00:00-05:00,1219.93994140625,1222.52001953125,1214.449951171875,1220.1400146484375,2050510000,0.0,0.0,^GSPC
2005-11-07 00:00:00-05:00,1220.1400146484375,1224.1800537109375,1217.2900390625,1222.81005859375,1987580000,0.0,0.0,^GSPC
2005-11-08 00:00:00-05:00,1222.81005859375,1222.81005859375,1216.0799560546875,1218.5899658203125,1965050000,0.0,0.0,^GSPC
2005-11-09 00:00:00-05:00,1218.5899658203125,1226.5899658203125,1216.530029296875,1220.6500244140625,2214460000,0.0,0.0,^GSPC
2005-11-10 00:00:00-05:00,1220.6500244140625,1232.4100341796875,1215.050048828125,1230.9599609375,2378460000,0.0,0.0,^GSPC
2005-11-11 00:00:00-05:00,1230.9599609375,1235.699951171875,1230.719970703125,1234.719970703125,1773140000,0.0,0.0,^GSPC
2005-11-14 00:00:00-05:00,1234.719970703125,1237.199951171875,1231.780029296875,1233.760009765625,1899780000,0.0,0.0,^GSPC
2005-11-15 00:00:00-05:00,1233.760009765625,1237.93994140625,1226.4100341796875,1229.010009765625,2359370000,0.0,0.0,^GSPC
2005-11-16 00:00:00-05:00,1229.010009765625,1232.239990234375,1227.1800537109375,1231.2099609375,2121580000,0.0,0.0,^GSPC
2005-11-17 00:00:00-05:00,1231.2099609375,1242.9599609375,1231.2099609375,1242.800048828125,2298040000,0.0,0.0,^GSPC
2005-11-18 00:00:00-05:00,1242.800048828125,1249.5799560546875,1240.7099609375,1248.27001953125,2453290000,0.0,0.0,^GSPC
2005-11-21 00:00:00-05:00,1248.27001953125,1255.8900146484375,1246.9000244140625,1254.8499755859375,2117350000,0.0,0.0,^GSPC
2005-11-22 00:00:00-05:00,1254.8499755859375,1261.9000244140625,1251.4000244140625,1261.22998046875,2291420000,0.0,0.0,^GSPC
2005-11-23 00:00:00-05:00,1261.22998046875,1270.6400146484375,1259.510009765625,1265.6099853515625,1985400000,0.0,0.0,^GSPC
2005-11-25 00:00:00-05:00,1265.6099853515625,1268.780029296875,1265.5400390625,1268.25,724940000,0.0,0.0,^GSPC
2005-11-28 00:00:00-05:00,1268.25,1268.43994140625,1257.1700439453125,1257.4599609375,2016900000,0.0,0.0,^GSPC
2005-11-29 00:00:00-05:00,1257.4599609375,1266.1800537109375,1257.4599609375,1257.47998046875,2268340000,0.0,0.0,^GSPC
2005-11-30 00:00:00-05:00,1257.47998046875,1260.9300537109375,1249.3900146484375,1249.47998046875,2374690000,0.0,0.0,^GSPC
2005-12-01 00:00:00-05:00,1249.47998046875,1266.1700439453125,1249.47998046875,1264.6700439453125,2614830000,0.0,0.0,^GSPC
2005-12-02 00:00:00-05:00,1264.6700439453125,1266.8499755859375,1261.4200439453125,1265.0799560546875,2125580000,0.0,0.0,^GSPC
2005-12-05 00:00:00-05:00,1265.0799560546875,1265.0799560546875,1258.1199951171875,1262.0899658203125,2325840000,0.0,0.0,^GSPC
2005-12-06 00:00:00-05:00,1262.0899658203125,1272.8900146484375,1262.0899658203125,1263.699951171875,2110740000,0.0,0.0,^GSPC
2005-12-07 00:00:00-05:00,1263.699951171875,1264.8499755859375,1253.02001953125,1257.3699951171875,2093830000,0.0,0.0,^GSPC
2005-12-08 00:00:00-05:00,1257.3699951171875,1263.3599853515625,1250.9100341796875,1255.8399658203125,2178300000,0.0,0.0,^GSPC
2005-12-09 00:00:00-05:00,1255.8399658203125,1263.0799560546875,1254.239990234375,1259.3699951171875,1896290000,0.0,0.0,^GSPC
2005-12-12 00:00:00-05:00,1259.3699951171875,1263.8599853515625,1255.52001953125,1260.4300537109375,1876550000,0.0,0.0,^GSPC
2005-12-13 00:00:00-05:00,1260.4300537109375,1272.1099853515625,1258.56005859375,1267.4300537109375,2390020000,0.0,0.0,^GSPC
2005-12-14 00:00:00-05:00,1267.4300537109375,1275.800048828125,1267.0699462890625,1272.739990234375,2145520000,0.0,0.0,^GSPC
2005-12-15 00:00:00-05:00,1272.739990234375,1275.1700439453125,1267.739990234375,1270.93994140625,2180590000,0.0,0.0,^GSPC
2005-12-16 00:00:00-05:00,1270.93994140625,1275.239990234375,1267.3199462890625,1267.3199462890625,2584190000,0.0,0.0,^GSPC
2005-12-19 00:00:00-05:00,1267.3199462890625,1270.510009765625,1259.280029296875,1259.9200439453125,2208810000,0.0,0.0,^GSPC
2005-12-20 00:00:00-05:00,1259.9200439453125,1263.8599853515625,1257.2099609375,1259.6199951171875,1996690000,0.0,0.0,^GSPC
2005-12-21 00:00:00-05:00,1259.6199951171875,1269.3699951171875,1259.6199951171875,1262.7900390625,2065170000,0.0,0.0,^GSPC
2005-12-22 00:00:00-05:00,1262.7900390625,1268.18994140625,1262.5,1268.1199951171875,1888500000,0.0,0.0,^GSPC
2005-12-23 00:00:00-05:00,1268.1199951171875,1269.760009765625,1265.9200439453125,1268.6600341796875,1285810000,0.0,0.0,^GSPC
2005-12-27 00:00:00-05:00,1268.6600341796875,1271.8299560546875,1256.5400390625,1256.5400390625,1540470000,0.0,0.0,^GSPC
2005-12-28 00:00:00-05:00,1256.5400390625,1261.0999755859375,1256.5400390625,1258.1700439453125,1422360000,0.0,0.0,^GSPC
2005-12-29 00:00:00-05:00,1258.1700439453125,1260.6099853515625,1254.1800537109375,1254.4200439453125,1382540000,0.0,0.0,^GSPC
2005-12-30 00:00:00-05:00,1254.4200439453125,1254.4200439453125,1246.5899658203125,1248.2900390625,1443500000,0.0,0.0,^GSPC
2006-01-03 00:00:00-05:00,1248.2900390625,1270.219970703125,1245.739990234375,1268.800048828125,2554570000,0.0,0.0,^GSPC
2006-01-04 00:00:00-05:00,1268.800048828125,1275.3699951171875,1267.739990234375,1273.4599609375,2515330000,0.0,0.0,^GSPC
2006-01-05 00:00:00-05:00,1273.4599609375,1276.9100341796875,1270.300048828125,1273.47998046875,2433340000,0.0,0.0,^GSPC
2006-01-06 00:00:00-05:00,1273.47998046875,1286.0899658203125,1273.47998046875,1285.449951171875,2446560000,0.0,0.0,^GSPC
2006-01-09 00:00:00-05:00,1285.449951171875,1290.780029296875,1284.8199462890625,1290.1500244140625,2301490000,0.0,0.0,^GSPC
2006-01-10 00:00:00-05:00,1290.1500244140625,1290.1500244140625,1283.760009765625,1289.68994140625,2373080000,0.0,0.0,^GSPC
2006-01-11 00:00:00-05:00,1289.719970703125,1294.9000244140625,1288.1199951171875,1294.1800537109375,2406130000,0.0,0.0,^GSPC
2006-01-12 00:00:00-05:00,1294.1800537109375,1294.1800537109375,1285.0400390625,1286.06005859375,2318350000,0.0,0.0,^GSPC
2006-01-13 00:00:00-05:00,1286.06005859375,1288.9599609375,1282.780029296875,1287.6099853515625,2206510000,0.0,0.0,^GSPC
2006-01-17 00:00:00-05:00,1287.6099853515625,1287.6099853515625,1278.6099853515625,1282.9300537109375,2179970000,0.0,0.0,^GSPC
2006-01-18 00:00:00-05:00,1282.9300537109375,1282.9300537109375,1272.0799560546875,1277.9300537109375,2233200000,0.0,0.0,^GSPC
2006-01-19 00:00:00-05:00,1277.9300537109375,1287.7900390625,1277.9300537109375,1285.0400390625,2444020000,0.0,0.0,^GSPC
2006-01-20 00:00:00-05:00,1285.0400390625,1285.0400390625,1260.9200439453125,1261.489990234375,2845810000,0.0,0.0,^GSPC
2006-01-23 00:00:00-05:00,1261.489990234375,1268.18994140625,1261.489990234375,1263.8199462890625,2256070000,0.0,0.0,^GSPC
2006-01-24 00:00:00-05:00,1263.8199462890625,1271.469970703125,1263.8199462890625,1266.8599853515625,2608720000,0.0,0.0,^GSPC
2006-01-25 00:00:00-05:00,1266.8599853515625,1271.8699951171875,1259.4200439453125,1264.6800537109375,2617060000,0.0,0.0,^GSPC
2006-01-26 00:00:00-05:00,1264.6800537109375,1276.43994140625,1264.6800537109375,1273.8299560546875,2856780000,0.0,0.0,^GSPC
2006-01-27 00:00:00-05:00,1273.8299560546875,1286.3800048828125,1273.8299560546875,1283.719970703125,2623620000,0.0,0.0,^GSPC
2006-01-30 00:00:00-05:00,1283.719970703125,1287.93994140625,1283.510009765625,1285.18994140625,2282730000,0.0,0.0,^GSPC
2006-01-31 00:00:00-05:00,1285.199951171875,1285.199951171875,1276.8499755859375,1280.0799560546875,2708310000,0.0,0.0,^GSPC
2006-02-01 00:00:00-05:00,1280.0799560546875,1283.3299560546875,1277.5699462890625,1282.4599609375,2589410000,0.0,0.0,^GSPC
2006-02-02 00:00:00-05:00,1282.4599609375,1282.4599609375,1267.719970703125,1270.8399658203125,2565300000,0.0,0.0,^GSPC
2006-02-03 00:00:00-05:00,1270.8399658203125,1270.8699951171875,1261.02001953125,1264.030029296875,2282210000,0.0,0.0,^GSPC
2006-02-06 00:00:00-05:00,1264.030029296875,1267.0400390625,1261.6199951171875,1265.02001953125,2132360000,0.0,0.0,^GSPC
2006-02-07 00:00:00-05:00,1265.02001953125,1265.780029296875,1253.6099853515625,1254.780029296875,2366370000,0.0,0.0,^GSPC
2006-02-08 00:00:00-05:00,1254.780029296875,1266.469970703125,1254.780029296875,1265.6500244140625,2456860000,0.0,0.0,^GSPC
2006-02-09 00:00:00-05:00,1265.6500244140625,1274.56005859375,1262.800048828125,1263.780029296875,2441920000,0.0,0.0,^GSPC
2006-02-10 00:00:00-05:00,1263.8199462890625,1269.8900146484375,1254.97998046875,1266.989990234375,2290050000,0.0,0.0,^GSPC
2006-02-13 00:00:00-05:00,1266.989990234375,1266.989990234375,1258.3399658203125,1262.8599853515625,1850080000,0.0,0.0,^GSPC
2006-02-14 00:00:00-05:00,1262.8599853515625,1278.2099609375,1260.800048828125,1275.530029296875,2437940000,0.0,0.0,^GSPC
2006-02-15 00:00:00-05:00,1275.530029296875,1281.0,1271.06005859375,1280.0,2317590000,0.0,0.0,^GSPC
2006-02-16 00:00:00-05:00,1280.0,1289.3900146484375,1280.0,1289.3800048828125,2251490000,0.0,0.0,^GSPC
2006-02-17 00:00:00-05:00,1289.3800048828125,1289.469970703125,1284.0699462890625,1287.239990234375,2128260000,0.0,0.0,^GSPC
2006-02-21 00:00:00-05:00,1287.239990234375,1291.9200439453125,1281.3299560546875,1283.030029296875,2104320000,0.0,0.0,^GSPC
2006-02-22 00:00:00-05:00,1283.030029296875,1294.1700439453125,1283.030029296875,1292.6700439453125,2222380000,0.0,0.0,^GSPC
2006-02-23 00:00:00-05:00,1292.6700439453125,1293.8399658203125,1285.1400146484375,1287.7900390625,2144210000,0.0,0.0,^GSPC
2006-02-24 00:00:00-05:00,1287.7900390625,1292.1099853515625,1285.6199951171875,1289.4300537109375,1933010000,0.0,0.0,^GSPC
2006-02-27 00:00:00-05:00,1289.4300537109375,1297.5699462890625,1289.4300537109375,1294.1199951171875,1975320000,0.0,0.0,^GSPC
2006-02-28 00:00:00-05:00,1294.1199951171875,1294.1199951171875,1278.6600341796875,1280.6600341796875,2370860000,0.0,0.0,^GSPC
2006-03-01 00:00:00-05:00,1280.6600341796875,1291.800048828125,1280.6600341796875,1291.239990234375,2308320000,0.0,0.0,^GSPC
2006-03-02 00:00:00-05:00,1291.239990234375,1291.239990234375,1283.2099609375,1289.1400146484375,2494590000,0.0,0.0,^GSPC
2006-03-03 00:00:00-05:00,1289.1400146484375,1297.3299560546875,1284.199951171875,1287.22998046875,2152950000,0.0,0.0,^GSPC
2006-03-06 00:00:00-05:00,1287.22998046875,1288.22998046875,1275.6700439453125,1278.260009765625,2280190000,0.0,0.0,^GSPC
2006-03-07 00:00:00-05:00,1278.260009765625,1278.260009765625,1271.1099853515625,1275.8800048828125,2268050000,0.0,0.0,^GSPC
2006-03-08 00:00:00-05:00,1275.8800048828125,1280.3299560546875,1268.4200439453125,1278.469970703125,2442870000,0.0,0.0,^GSPC
2006-03-09 00:00:00-05:00,1278.469970703125,1282.739990234375,1272.22998046875,1272.22998046875,2140110000,0.0,0.0,^GSPC
2006-03-10 00:00:00-05:00,1272.22998046875,1284.3699951171875,1271.1099853515625,1281.4200439453125,2123450000,0.0,0.0,^GSPC
2006-03-13 00:00:00-05:00,1281.5799560546875,1287.3699951171875,1281.5799560546875,1284.1300048828125,2070330000,0.0,0.0,^GSPC
2006-03-14 00:00:00-05:00,1284.1300048828125,1298.1400146484375,1282.6700439453125,1297.47998046875,2165270000,0.0,0.0,^GSPC
2006-03-15 00:00:00-05:00,1297.47998046875,1304.4000244140625,1294.969970703125,1303.02001953125,2293000000,0.0,0.0,^GSPC
2006-03-16 00:00:00-05:00,1303.02001953125,1310.449951171875,1303.02001953125,1305.3299560546875,2292180000,0.0,0.0,^GSPC
2006-03-17 00:00:00-05:00,1305.3299560546875,1309.7900390625,1305.3199462890625,1307.25,2549620000,0.0,0.0,^GSPC
2006-03-20 00:00:00-05:00,1307.25,1310.0,1303.5899658203125,1305.0799560546875,1976830000,0.0,0.0,^GSPC
2006-03-21 00:00:00-05:00,1305.0799560546875,1310.8800048828125,1295.8199462890625,1297.22998046875,2147370000,0.0,0.0,^GSPC
2006-03-22 00:00:00-05:00,1297.22998046875,1305.969970703125,1295.81005859375,1305.0400390625,2039810000,0.0,0.0,^GSPC
2006-03-23 00:00:00-05:00,1305.0400390625,1305.0400390625,1298.1099853515625,1301.6700439453125,1980940000,0.0,0.0,^GSPC
